TESSID,RA,dec
25153167,63.075106,-70.166307
25153313,62.988153,-69.618214
25153316,63.078245,-69.604540
25153404,63.126232,-69.308621
25153544,62.924196,-68.844554
25153635,62.969849,-68.559029
25153740,62.960942,-68.211738
25154154,62.933860,-66.758369
25154226,63.060962,-66.474127
25154301,63.153748,-66.176051
25154399,63.416360,-66.049424
25154685,63.354292,-67.012031
25154686,63.313070,-67.015670
25154831,63.260279,-67.539741
25155193,63.173392,-68.858091
25155310,63.373940,-69.226823
25155510,63.373155,-69.886067
25155612,63.217510,-70.249137
25155620,63.401593,-70.270818
25155664,63.312663,-70.420446
25155698,63.412839,-70.506910
25155713,63.320338,-70.555527
25155984,63.317030,-71.556765
25155998,63.236488,-71.592503
25156036,63.441320,-71.705679
25194832,63.781537,-66.143676
25194844,63.843883,-66.167806
25194865,63.950248,-66.218236
25194993,64.024148,-66.655367
25195362,63.957042,-67.923343
25195446,63.812828,-68.166995
25195455,63.761096,-68.200536
25195623,63.754561,-68.734204
25195850,63.751249,-69.483211
25195864,63.753564,-69.536674
25195948,64.037873,-69.840791
25196278,63.864293,-70.840725
25196356,63.777739,-71.133307
257719099,77.819516,-56.056915
257719191,77.979577,-56.303678
257719306,77.968773,-56.650260
257719422,77.954382,-57.020939
257719448,77.841246,-57.108588
257719469,77.804310,-57.187282
257719472,77.834001,-57.196918
257719751,77.905775,-58.039382
257720049,77.928097,-58.985627
257720104,77.917625,-59.135033
257720189,77.963160,-59.393187
257720239,77.933378,-59.557833
257720280,77.808578,-59.678972
257720323,77.831153,-59.783909
257720376,78.286262,-59.984048
257720377,78.284701,-59.983056
257720478,78.271985,-59.645629
257720712,78.213775,-58.924806
257720786,78.346548,-58.727275
257720801,78.247847,-58.689593
257720966,78.250662,-58.269166
257721005,78.371782,-58.147400
257721280,78.284787,-57.314919
257721308,78.371649,-57.174851
260002453,91.069752,-59.822158
260002828,91.086998,-58.965830
260002934,91.118500,-58.675800
260003139,91.186465,-58.206236
260003140,91.031959,-58.200415
260003329,91.125081,-57.672318
260003466,91.063874,-57.303996
260003638,91.023604,-56.919578
260003879,91.175224,-56.357084
260004064,91.172370,-55.946329
260004324,91.084828,-55.313011
260004371,91.030958,-55.187752
260004559,91.086605,-54.756057
260005298,91.322475,-54.638005
260005509,91.412839,-55.109107
260041674,91.278005,-56.233095
260041998,91.213308,-56.908133
260042414,91.242219,-57.848295
260042505,91.291970,-58.068869
260042834,91.254517,-58.830361
260043481,91.514694,-59.543208
260043723,91.608550,-58.953655
260043798,91.602169,-58.743054
260044119,91.591135,-57.951061
260044482,91.591374,-57.163470
260044924,91.461335,-56.205974
260045033,91.598339,-55.957357
260045375,91.456357,-55.260718
260045558,91.515494,-54.895501
260046328,91.805552,-54.664946
260046359,91.671785,-54.725826
260046469,91.813734,-54.928228
260074479,91.796301,-55.857886
260074680,91.808318,-56.265367
260074933,91.822577,-56.892066
260075524,91.777561,-58.304827
260075733,91.657940,-58.783706
260075919,91.678913,-59.250953
260075943,91.698149,-59.298049
260076490,91.916574,-59.257948
260076575,92.021104,-59.047414
260076744,91.893542,-58.612998
260077230,91.880693,-57.464362
260077376,91.832426,-57.176146
260077794,91.871374,-56.213430
260078030,91.895138,-55.705536
260078169,91.936628,-55.373039
260079513,92.071198,-55.238996
260079719,92.053115,-55.659569
260079846,92.218412,-55.910899
260127241,92.150393,-57.061164
260127304,92.065559,-57.220655
260127345,92.126743,-57.320944
260127606,92.066449,-57.931705
260128069,92.042762,-58.968939
260128333,92.133200,-59.541133
260128434,92.227963,-59.775583
260128480,92.086730,-59.891984
260128701,92.407705,-59.522109
260128839,92.383605,-59.183553
260128957,92.273703,-58.839645
260129911,92.298873,-56.697777
260130129,92.378337,-56.129421
260130412,92.338301,-55.528549
260130482,92.281976,-55.405125
260130483,92.305123,-55.403550
260130672,92.344735,-55.033935
260130844,92.269454,-54.662349
260131665,92.574621,-54.968636
260132330,92.597030,-56.377743
260159562,92.621014,-58.003758
260159600,92.610362,-58.086818
260159673,92.578977,-58.292174
260159741,92.485925,-58.427097
260160341,92.458016,-59.802060
260160453,92.708123,-59.800565
260160482,92.792903,-59.748275
260160760,92.687332,-59.148101
260161111,92.844008,-58.356883
260161144,92.785389,-58.287688
260161186,92.659328,-58.206746
260161587,92.783211,-57.355150
260161874,92.843747,-56.666041
260162101,92.778025,-56.168839
260162183,92.736424,-55.991560
260162199,92.804135,-55.953250
260162387,92.824758,-55.551084
260162582,92.791318,-55.116421
260162604,92.810563,-55.088305
260162643,92.772099,-55.006517
260163717,92.889227,-54.999039
260164371,92.970758,-56.317964
260165092,93.033528,-57.847485
260165093,93.046534,-57.849742
260187626,93.033087,-58.135633
260188015,92.990063,-58.972025
260188017,92.860209,-58.981441
260188153,92.908558,-59.243439
260188534,93.092264,-59.781407
260188537,93.090477,-59.778416
260188633,93.245412,-59.564620
260189081,93.081396,-58.531698
260189083,93.214309,-58.529526
260189595,93.145465,-57.412546
260189859,93.107467,-56.850591
260189950,93.065269,-56.679229
260190023,93.135334,-56.499273
260190161,93.080050,-56.255876
260190364,93.194335,-55.850646
260190547,93.075590,-55.507590
260190803,93.177220,-54.933539
260191777,93.404106,-54.902729
260192157,93.318072,-55.678386
260192199,93.406960,-55.762120
260192346,93.379106,-56.074315
260192532,93.459339,-56.500886
260192723,93.372913,-56.862139
260192754,93.418532,-56.918361
260193210,93.308596,-57.949041
260193336,93.282187,-58.228948
260239097,93.364033,-58.656892
260239177,93.448348,-58.826633
260239272,93.453694,-59.025810
260239321,93.332813,-59.146275
260239338,93.340587,-59.173065
260239455,93.420350,-59.458714
260241246,93.595709,-56.339719
260241479,93.670308,-55.807848
260241701,93.505875,-55.348013
260241844,93.538074,-55.026231
260241997,93.621323,-54.724680
260243101,93.761127,-55.330013
260243143,93.815062,-55.405569
260243432,93.856753,-55.958561
260243947,93.865755,-57.055275
260244435,93.770848,-58.128715
260244471,93.701729,-58.218452
260265631,93.874195,-58.808517
260265672,93.789071,-58.872869
260265683,93.788215,-58.891429
260266066,93.745260,-59.727774
260266449,94.074428,-59.315159
260266502,94.063350,-59.219259
260266504,94.078275,-59.213502
260266534,93.976055,-59.153013
260266558,93.938632,-59.092096
260266656,94.017582,-58.882013
260266846,94.004593,-58.449335
260267074,93.986633,-58.000910
260267208,93.911981,-57.701552
260267530,93.936621,-57.018530
260267665,94.021607,-56.726176
260268105,94.072580,-55.799886
260268121,94.045583,-55.777042
260268381,93.968783,-55.295663
260269519,94.297694,-54.760140
260269768,94.199119,-55.304783
260269822,94.269553,-55.414699
260269838,94.292049,-55.455553
260269906,94.152779,-55.574758
260270994,94.250006,-57.795175
260271203,94.218080,-58.229810
260271317,94.120674,-58.455610
260271556,94.198487,-58.916562
260295715,94.125970,-59.672329
260296875,94.446370,-58.809016
260297096,94.409183,-58.525682
260297253,94.322355,-58.381427
260297461,94.311640,-58.165434
260297724,94.401325,-57.880677
260297869,94.356887,-57.699064
260298315,94.364224,-57.194834
260299154,94.441233,-56.281940
260299812,94.432297,-55.588139
260300018,94.495532,-55.406417
260300073,94.474807,-55.358655
260300455,94.450538,-54.989765
260302371,94.608496,-54.879355
260303793,94.525785,-56.444078
260304085,94.550892,-56.766526
260304277,94.619653,-56.999965
260304296,94.615610,-57.013529
260304323,94.522760,-57.051598
260304642,94.698935,-57.387270
260304800,94.535513,-57.558838
260305086,94.508888,-57.823045
260305166,94.526111,-57.928362
260305873,94.693228,-58.785745
260306086,94.629151,-59.015930
260350653,94.586772,-59.916112
260350787,94.781663,-59.662964
260351032,94.778021,-59.115025
260351252,94.806779,-58.668405
260351274,94.810079,-58.620499
260351280,94.716677,-58.589431
260351540,94.803804,-58.054312
260351621,94.767676,-57.893827
260351752,94.789088,-57.627419
260351914,94.898856,-57.293188
260351985,94.785466,-57.172357
260352096,94.789225,-56.946853
260352227,94.785667,-56.680531
260352274,94.842927,-56.569508
260352702,94.730557,-55.649035
260353006,94.761826,-55.001585
260353074,94.836000,-54.865647
260354344,95.091403,-55.525311
260355054,95.024475,-56.925788
260355159,95.049107,-57.157485
260355200,95.020242,-57.256287
260355230,95.038743,-57.321369
260355239,95.115691,-57.339009
260355291,95.021403,-57.468531
260355694,95.054492,-58.285099
260356202,95.058914,-59.376167
260356301,95.094343,-59.608860
260356437,94.961079,-59.873564
260356438,94.986403,-59.878790
260368246,95.299537,-58.959442
260368324,95.177448,-58.801538
260368417,95.226014,-58.625605
260368482,95.171505,-58.464977
260368525,95.241201,-58.352075
260369118,95.160587,-57.093895
260369147,95.202648,-57.028029
260369414,95.332339,-56.526429
260369469,95.161361,-56.399276
260369618,95.155633,-56.091264
260369825,95.304433,-55.727050
260369855,95.201528,-55.675194
260370233,95.258038,-54.934623
260371854,95.339905,-55.950295
260372062,95.419739,-56.362328
260372940,95.415801,-58.308723
260414584,95.715203,-59.747505
260414764,95.541674,-59.368263
260415085,95.664498,-58.725788
260415151,95.703105,-58.614251
260415628,95.619186,-57.592102
260415914,95.669313,-57.017262
260416153,95.613651,-56.596103
260416268,95.732637,-56.369968
260416361,95.574939,-56.181671
260416560,95.545717,-55.795227
260418241,95.872921,-55.124765
260418789,95.908384,-56.109055
260419105,95.913824,-56.772161
260419365,95.861825,-57.223049
260419503,95.830318,-57.448806
260419794,95.844651,-58.015041
260419879,95.888587,-58.179113
260419882,95.795491,-58.181347
260419922,95.934500,-58.257955
260419939,95.873937,-58.294054
260420061,95.945531,-58.543872
260420530,95.792553,-59.446800
260420562,95.944314,-59.523175
260420823,96.007217,-59.850479
260471064,96.125308,-58.995645
260471066,96.157947,-58.993121
260472324,96.085966,-56.488245
260473060,96.095023,-55.163735
260474471,96.197670,-55.162794
260474813,96.274277,-55.725267
260475252,96.248455,-56.566198
260475693,96.222804,-57.426816
260475914,96.344269,-57.888946
260476107,96.341824,-58.242902
260476305,96.341594,-58.657696
260476635,96.162313,-59.410013
260476779,96.268682,-59.677595
260476837,96.248197,-59.804811
260501801,96.379502,-59.650452
260501852,96.557867,-59.535804
260502102,96.515995,-59.016167
260502294,96.366312,-58.619731
260502312,96.551229,-58.586619
260502389,96.491556,-58.417474
260502578,96.546081,-58.031622
260502759,96.486123,-57.688326
260503373,96.499867,-56.577227
260503393,96.526127,-56.521219
260503412,96.429192,-56.491876
260503442,96.404394,-56.437052
260503477,96.469151,-56.352781
260503815,96.377100,-55.757194
260504147,96.430160,-55.161774
260505542,96.745118,-55.033262
260506296,96.750194,-56.367819
260507093,96.767235,-58.002123
260507244,96.615678,-58.320751
260507409,96.588151,-58.664187
260507500,96.682780,-58.833028
260507573,96.598026,-58.971846
260507598,96.681615,-59.024433
260507684,96.604551,-59.196179
260507777,96.660813,-59.354957
260507876,96.603345,-59.555645
260508001,96.571373,-59.806529
260536927,96.948218,-59.215777
260537521,96.897611,-57.918650
260537783,96.795073,-57.396137
260538199,96.806823,-56.653921
260538402,96.890011,-56.255388
260538574,96.966850,-55.940662
260540633,97.137240,-55.401693
260540898,97.190511,-55.917157
260541079,97.036306,-56.227658
260541250,97.004947,-56.572139
260542013,97.136009,-58.090086
260542286,97.166029,-58.701875
260542381,96.984872,-58.864567
260542558,97.164966,-59.251774
260542710,97.075683,-59.617872
260542756,97.066000,-59.704600
260604507,97.371266,-59.767466
260604509,97.329111,-59.766077
260604976,97.248063,-58.728038
260605160,97.213928,-58.399630
260605506,97.231183,-57.602960
260605524,97.258425,-57.567535
260605873,97.368736,-56.852766
260606292,97.368249,-55.977121
260606294,97.280880,-55.973102
260606468,97.280843,-55.638399
260606533,97.350370,-55.511397
260608260,97.582486,-55.430342
260608510,97.576356,-55.924918
260608820,97.508725,-56.547106
260608940,97.520386,-56.749490
260609053,97.579923,-56.968663
260609189,97.461644,-57.223528
260609205,97.453931,-57.254841
260609222,97.444342,-57.275118
260609301,97.454091,-57.407480
260609876,97.429322,-58.613955
260610468,97.522024,-59.909006
260635418,97.768464,-59.299124
260635563,97.773868,-59.004604
260635761,97.733903,-58.602082
260636511,97.700506,-57.106093
260636592,97.774168,-56.938964
260636889,97.667179,-56.363517
260637271,97.653310,-55.651197
260638969,97.949821,-55.180262
260639599,98.011700,-56.279404
260639999,97.948334,-56.974380
260640034,97.970918,-57.039976
260640241,97.959099,-57.474048
260640693,97.820376,-58.320665
260640855,97.892291,-58.629287
260640910,97.992962,-58.753836
260641076,97.842412,-59.059287
260653813,98.118489,-59.472626
260653938,98.046470,-59.238589
260654333,98.139278,-58.404549
260654437,98.043488,-58.206592
260654645,98.188470,-57.805495
260655117,98.172254,-56.877724
260655242,98.108577,-56.662637
260655745,98.141830,-55.812078
260655797,98.098969,-55.729486
260655847,98.142963,-55.648595
260657742,98.383138,-55.527483
260658154,98.358216,-56.258079
260658693,98.289397,-57.305877
260658714,98.284987,-57.344024
260659028,98.395941,-57.952135
260659328,98.292118,-58.588515
260659364,98.414404,-58.645973
260659374,98.296468,-58.668054
260659412,98.235289,-58.739615
260659522,98.378431,-58.963538
260659557,98.245793,-59.039878
260659986,98.485228,-59.960542
260707932,98.601445,-59.695515
260708017,98.605813,-59.532670
260708271,98.459586,-59.062769
260708537,98.458200,-58.528500
260709051,98.447350,-57.519329
260709099,98.613137,-57.437890
260709448,98.491420,-56.744682
260709484,98.502997,-56.660345
260709705,98.489979,-56.267329
260709941,98.589731,-55.833802
260710080,98.427966,-55.578765
260710175,98.592234,-55.427972
261059311,80.473712,-78.156999
261061538,81.340410,-78.138606
261090013,82.457434,-78.092727
261090104,82.603420,-78.255516
261104864,82.986596,-78.290745
261107064,83.628383,-78.106507
261107147,83.245925,-78.276801
261107200,83.359552,-78.357796
261135668,84.113014,-78.057704
261135846,84.138128,-78.443572
261138068,84.392586,-78.291074
261154464,86.491044,-78.013076
261156988,87.040578,-78.007219
261207354,88.062951,-78.185723
261239571,89.311942,-78.067601
261258046,90.048790,-78.111510
261260849,90.275785,-78.401293
261260905,90.726605,-78.520730
261327578,91.584783,-78.246706
261327765,91.389913,-78.442953
261332418,92.240230,-77.918557
261332760,92.193945,-78.256537
261377731,93.449549,-78.170558
261377762,93.324983,-78.231065
261377842,93.558928,-78.354336
261380314,94.260451,-78.078295
261399229,94.801968,-78.147867
261417402,95.365594,-78.169196
261417533,95.250039,-78.412208
262497206,109.903096,-59.039205
262577077,116.218765,-65.481861
262577454,116.192364,-65.014648
262577790,116.325627,-64.596366
262578140,116.364936,-64.194232
262607901,116.175417,-64.130540
262608581,116.255412,-63.347505
262609170,116.213419,-62.707888
262614769,116.692549,-62.663771
262614966,116.643356,-62.877330
262615819,116.817978,-63.813208
262615921,116.720482,-63.943446
262704741,116.699779,-65.119670
262705230,116.642717,-65.747489
270427063,96.531486,-78.338979
270474308,97.246090,-78.006984
270474508,97.413754,-78.347185
270477165,98.087071,-78.142855
270557049,99.911189,-78.037356
271554516,105.908987,-71.999315
271554665,105.959001,-72.219358
271554988,105.879556,-72.764002
271574494,106.150340,-73.881487
271574619,106.210447,-74.155603
271575053,105.920817,-74.961925
271575428,106.005858,-75.694791
271575759,106.175959,-76.400150
271576016,105.874629,-76.909478
271594769,108.519848,-72.089325
271594955,108.477425,-72.390538
