# time[BJD] normflux normfluxerr quarter
2455158.691431 0.991846 0.000365 3
2455158.711864 0.992417 0.000365 3
2455158.732296 0.992202 0.000365 3
2455158.752729 0.992400 0.000365 3
2455158.773162 0.993394 0.000365 3
2455158.793594 0.992634 0.000365 3
2455158.814027 0.992397 0.000365 3
2455158.834460 0.992640 0.000365 3
2455158.854892 0.992763 0.000365 3
2455158.875325 0.991640 0.000365 3
2455158.895758 0.992053 0.000365 3
2455158.916190 0.992785 0.000365 3
2455158.936623 0.992581 0.000365 3
2455158.957056 0.991977 0.000365 3
2455158.977488 0.992020 0.000365 3
2455158.997921 0.992745 0.000365 3
2455159.018354 0.991935 0.000365 3
2455159.038786 0.992509 0.000365 3
2455159.059219 0.992875 0.000365 3
2455159.079652 0.992274 0.000365 3
2455159.100084 0.992194 0.000365 3
2455159.120517 0.992572 0.000365 3
2455159.140950 0.991788 0.000365 3
2455159.161382 0.992608 0.000365 3
2455159.181815 0.992280 0.000365 3
2455159.202248 0.992178 0.000365 3
2455159.222680 0.992341 0.000365 3
2455159.243113 0.991969 0.000365 3
2455159.263546 0.991981 0.000365 3
2455159.283978 0.992880 0.000365 3
2455159.304411 0.992466 0.000365 3
2455159.324844 0.991847 0.000365 3
2455159.345276 0.991531 0.000365 3
2455159.365709 0.992082 0.000365 3
2455159.386142 0.992248 0.000365 3
2455159.406574 0.992788 0.000365 3
2455159.427007 0.992044 0.000365 3
2455159.447440 0.993151 0.000365 3
2455159.467872 0.992975 0.000365 3
2455159.488305 0.992690 0.000365 3
2455159.508738 0.992949 0.000365 3
2455159.529170 0.993391 0.000365 3
2455159.549603 0.992687 0.000365 3
2455159.570036 0.991854 0.000365 3
2455159.590468 0.992884 0.000365 3
2455159.610901 0.993346 0.000365 3
2455159.631334 0.993262 0.000365 3
2455159.651766 0.992987 0.000365 3
2455159.672199 0.992841 0.000365 3
2455159.692632 0.992533 0.000365 3
2455159.713064 0.992917 0.000365 3
2455159.733497 0.993406 0.000365 3
2455159.753930 0.994303 0.000365 3
2455159.774362 0.992870 0.000365 3
2455159.794795 0.992886 0.000365 3
2455159.815228 0.992501 0.000365 3
2455159.835661 0.992053 0.000365 3
2455159.856093 0.992842 0.000365 3
2455159.876526 0.992726 0.000365 3
2455159.896959 0.993412 0.000365 3
2455159.917391 0.993891 0.000365 3
2455159.937824 0.993305 0.000365 3
2455159.958257 0.992681 0.000365 3
2455159.978689 0.993157 0.000365 3
2455159.999122 0.992629 0.000365 3
2455160.019555 0.993284 0.000365 3
2455160.039987 0.992778 0.000365 3
2455160.060420 0.993579 0.000365 3
2455160.080853 0.993189 0.000365 3
2455160.101285 0.992938 0.000365 3
2455160.121718 0.993356 0.000365 3
2455160.142151 0.992767 0.000365 3
2455160.162583 0.993477 0.000365 3
2455160.183016 0.993715 0.000365 3
2455160.203449 0.993091 0.000365 3
2455160.223881 0.992789 0.000365 3
2455160.244314 0.993209 0.000365 3
2455160.264747 0.992701 0.000365 3
2455160.285179 0.994282 0.000365 3
2455160.305612 0.993486 0.000365 3
2455160.326045 0.993414 0.000365 3
2455160.346477 0.992685 0.000365 3
2455160.366910 0.993935 0.000365 3
2455160.387343 0.993932 0.000365 3
2455160.407775 0.994217 0.000365 3
2455160.448641 0.994153 0.000365 3
2455160.469073 0.993536 0.000365 3
2455160.489506 0.993848 0.000365 3
2455160.509939 0.993662 0.000365 3
2455160.530371 0.994253 0.000365 3
2455160.550804 0.994069 0.000365 3
2455160.571237 0.993826 0.000365 3
2455160.591669 0.993608 0.000365 3
2455160.612102 0.993901 0.000365 3
2455160.632535 0.994149 0.000365 3
2455160.652968 0.994586 0.000365 3
2455160.673400 0.993625 0.000365 3
2455160.693833 0.993424 0.000365 3
2455160.714266 0.993001 0.000365 3
2455160.734698 0.994393 0.000365 3
2455160.755131 0.993918 0.000365 3
2455160.775564 0.994209 0.000365 3
2455160.795996 0.994046 0.000365 3
2455160.816429 0.994592 0.000365 3
2455160.836862 0.994060 0.000365 3
2455160.857294 0.994773 0.000365 3
2455160.877727 0.994876 0.000365 3
2455160.898160 0.994441 0.000365 3
2455160.918592 0.994148 0.000365 3
2455160.939025 0.994525 0.000365 3
2455160.959458 0.994571 0.000365 3
2455160.979890 0.995076 0.000365 3
2455161.000323 0.994227 0.000365 3
2455161.020756 0.994678 0.000365 3
2455161.041188 0.995003 0.000365 3
2455161.061621 0.994463 0.000365 3
2455161.082054 0.994362 0.000365 3
2455161.102487 0.994609 0.000365 3
2455161.122919 0.994913 0.000365 3
2455161.143352 0.994646 0.000365 3
2455161.163784 0.995471 0.000365 3
2455161.184217 0.994052 0.000365 3
2455161.204650 0.994514 0.000365 3
2455161.225082 0.994379 0.000365 3
2455161.245515 0.995599 0.000365 3
2455161.265948 0.995967 0.000365 3
2455161.286381 0.994804 0.000365 3
2455161.306813 0.994948 0.000365 3
2455161.327246 0.995148 0.000365 3
2455161.347679 0.995787 0.000365 3
2455161.368111 0.995810 0.000365 3
2455161.388544 0.995433 0.000365 3
2455161.408977 0.995100 0.000365 3
2455161.429409 0.994307 0.000365 3
2455161.449842 0.995358 0.000365 3
2455161.470275 0.994841 0.000365 3
2455161.490707 0.995682 0.000365 3
2455161.511140 0.995481 0.000365 3
2455161.531573 0.994768 0.000365 3
2455161.552005 0.995216 0.000365 3
2455161.572438 0.995095 0.000365 3
2455161.592871 0.995188 0.000365 3
2455161.613303 0.994863 0.000365 3
2455161.633736 0.996349 0.000366 3
2455161.654169 0.994187 0.000365 3
2455161.674602 0.996474 0.000366 3
2455161.695034 0.994834 0.000365 3
2455161.715467 0.995947 0.000366 3
2455161.735900 0.994501 0.000365 3
2455161.756332 0.995913 0.000366 3
2455161.776765 0.996322 0.000366 3
2455161.797198 0.995030 0.000365 3
2455161.817630 0.995590 0.000366 3
2455161.838063 0.995339 0.000365 3
2455161.858496 0.995100 0.000365 3
2455161.878928 0.996028 0.000366 3
2455161.899361 0.996196 0.000366 3
2455161.919794 0.995441 0.000366 3
2455161.940226 0.995733 0.000366 3
2455161.960659 0.995341 0.000365 3
2455161.981092 0.995069 0.000365 3
2455162.001525 0.995646 0.000366 3
2455162.021957 0.995717 0.000366 3
2455162.042390 0.996177 0.000366 3
2455162.062823 0.996002 0.000366 3
2455162.083255 0.996044 0.000366 3
2455162.103688 0.995704 0.000366 3
2455162.124121 0.995776 0.000366 3
2455162.144553 0.995634 0.000366 3
2455162.164986 0.997026 0.000366 3
2455162.185419 0.996076 0.000366 3
2455162.205851 0.996452 0.000366 3
2455162.226284 0.996075 0.000366 3
2455162.246717 0.995701 0.000366 3
2455162.267149 0.995950 0.000366 3
2455162.287582 0.996437 0.000366 3
2455162.308015 0.995422 0.000366 3
2455162.328448 0.996515 0.000366 3
2455162.348880 0.996352 0.000366 3
2455162.369313 0.996331 0.000366 3
2455162.389746 0.996305 0.000366 3
2455162.410178 0.996593 0.000366 3
2455162.430611 0.995959 0.000366 3
2455162.451044 0.995809 0.000366 3
2455162.471476 0.996254 0.000366 3
2455162.491909 0.996160 0.000366 3
2455162.512342 0.996718 0.000366 3
2455162.532774 0.996256 0.000366 3
2455162.553207 0.996700 0.000366 3
2455162.573640 0.995724 0.000366 3
2455162.594072 0.996160 0.000366 3
2455162.614505 0.995748 0.000366 3
2455162.634938 0.995608 0.000366 3
2455162.655370 0.996394 0.000366 3
2455162.675803 0.996310 0.000366 3
2455162.696236 0.996353 0.000366 3
2455162.716668 0.996463 0.000366 3
2455162.737101 0.997791 0.000366 3
2455162.757534 0.996281 0.000366 3
2455162.777967 0.996867 0.000366 3
2455162.798399 0.996975 0.000366 3
2455162.818832 0.996368 0.000366 3
2455162.839265 0.996673 0.000366 3
2455162.859697 0.995431 0.000366 3
2455162.880130 0.997301 0.000366 3
2455162.900563 0.996559 0.000366 3
2455162.920995 0.996532 0.000366 3
2455162.941428 0.996880 0.000366 3
2455162.961861 0.997263 0.000366 3
2455162.982293 0.996381 0.000366 3
2455163.002726 0.997203 0.000366 3
2455163.023159 0.997631 0.000366 3
2455163.043592 0.997405 0.000366 3
2455163.064024 0.996604 0.000366 3
2455163.084457 0.997569 0.000366 3
2455163.104890 0.996664 0.000366 3
2455163.125322 0.996768 0.000366 3
2455163.145755 0.997906 0.000366 3
2455163.166188 0.996843 0.000366 3
2455163.186620 0.997592 0.000366 3
2455163.207053 0.996822 0.000366 3
2455163.227486 0.996731 0.000366 3
2455163.247918 0.997605 0.000366 3
2455163.268351 0.996675 0.000366 3
2455163.288784 0.996807 0.000366 3
2455163.309217 0.997072 0.000366 3
2455163.329649 0.997653 0.000366 3
2455163.350082 0.997431 0.000366 3
2455163.370515 0.999128 0.000366 3
2455163.390947 0.998128 0.000366 3
2455163.411380 0.997165 0.000366 3
2455163.452245 0.997698 0.000366 3
2455163.472678 0.997302 0.000366 3
2455163.493111 0.997137 0.000366 3
2455163.513544 0.998185 0.000366 3
2455163.533976 0.997877 0.000366 3
2455163.554409 0.997802 0.000366 3
2455163.574842 0.997697 0.000366 3
2455163.595274 0.997381 0.000366 3
2455163.615707 0.997339 0.000366 3
2455163.636140 0.998135 0.000366 3
2455163.656572 0.998070 0.000366 3
2455163.677005 0.997876 0.000366 3
2455163.697438 0.998156 0.000366 3
2455163.717870 0.997496 0.000366 3
2455163.738303 0.997885 0.000366 3
2455163.758736 0.997900 0.000366 3
2455163.779168 0.997134 0.000366 3
2455163.799601 0.994725 0.000366 3
2455163.820034 0.994672 0.000366 3
2455163.840467 0.994926 0.000366 3
2455163.860899 0.994411 0.000366 3
2455163.881332 0.995196 0.000366 3
2455163.901765 0.994415 0.000366 3
2455163.922197 0.995037 0.000366 3
2455163.942630 0.994216 0.000366 3
2455163.963063 0.994957 0.000366 3
2455163.983495 0.995253 0.000366 3
2455164.003928 0.995410 0.000366 3
2455164.024361 0.994358 0.000366 3
2455164.044794 0.994498 0.000366 3
2455164.065226 0.995182 0.000366 3
2455164.085659 0.995387 0.000366 3
2455164.126524 0.995131 0.000366 3
2455164.146957 0.994893 0.000366 3
2455164.167390 0.995249 0.000366 3
2455164.187822 0.994529 0.000366 3
2455164.208255 0.994610 0.000366 3
2455164.228688 0.995141 0.000366 3
2455164.249121 0.995323 0.000366 3
2455164.269553 0.994659 0.000366 3
2455164.289986 0.994930 0.000366 3
2455164.310419 0.996245 0.000366 3
2455164.330851 0.995014 0.000366 3
2455164.351284 0.995205 0.000366 3
2455164.371717 0.995085 0.000366 3
2455164.392149 0.994960 0.000366 3
2455164.412582 0.995477 0.000366 3
2455164.433015 0.995355 0.000366 3
2455164.453448 0.994730 0.000366 3
2455164.473880 0.995059 0.000366 3
2455164.494313 0.995031 0.000366 3
2455164.514746 0.995644 0.000366 3
2455164.535178 0.995581 0.000366 3
2455164.555611 0.995408 0.000366 3
2455164.576044 0.995239 0.000366 3
2455164.596476 0.995084 0.000366 3
2455164.616909 0.996212 0.000366 3
2455164.637342 0.995735 0.000366 3
2455164.657775 0.995716 0.000366 3
2455164.678207 0.996200 0.000366 3
2455164.698640 0.995868 0.000366 3
2455164.719073 0.995731 0.000366 3
2455164.739505 0.995743 0.000366 3
2455164.759938 0.997011 0.000366 3
2455164.780371 0.996271 0.000366 3
2455164.800803 0.996269 0.000366 3
2455164.821236 0.996027 0.000366 3
2455164.841669 0.997114 0.000366 3
2455164.862102 0.995862 0.000366 3
2455164.882534 0.995678 0.000366 3
2455164.902967 0.996611 0.000366 3
2455164.923400 0.996649 0.000366 3
2455164.943832 0.995836 0.000366 3
2455164.964265 0.996255 0.000366 3
2455164.984698 0.995940 0.000366 3
2455165.005130 0.995913 0.000366 3
2455165.025563 0.996063 0.000366 3
2455165.045996 0.996711 0.000366 3
2455165.066429 0.995828 0.000366 3
2455165.086861 0.996638 0.000366 3
2455165.107294 0.996072 0.000366 3
2455165.127727 0.996404 0.000366 3
2455165.148159 0.996376 0.000366 3
2455165.168592 0.996655 0.000366 3
2455165.189025 0.996080 0.000366 3
2455165.209458 0.996296 0.000366 3
2455165.229890 0.996587 0.000366 3
2455165.250323 0.996969 0.000366 3
2455165.270756 0.996810 0.000366 3
2455165.291188 0.996076 0.000366 3
2455165.311621 0.996673 0.000366 3
2455165.332054 0.997120 0.000366 3
2455165.352487 0.996550 0.000366 3
2455165.372919 0.996582 0.000366 3
2455165.393352 0.996806 0.000366 3
2455165.413785 0.996938 0.000366 3
2455165.434217 0.996514 0.000366 3
2455165.454650 0.996526 0.000366 3
2455165.475083 0.996074 0.000366 3
2455165.495515 0.996918 0.000366 3
2455165.515948 0.997197 0.000366 3
2455165.536381 0.996970 0.000366 3
2455165.556814 0.997301 0.000366 3
2455165.577246 0.996098 0.000366 3
2455165.597679 0.996798 0.000366 3
2455165.618112 0.996440 0.000366 3
2455165.638544 0.997574 0.000366 3
2455165.658977 0.996808 0.000366 3
2455165.679410 0.996338 0.000366 3
2455165.699843 0.996779 0.000366 3
2455165.720275 0.996756 0.000366 3
2455165.740708 0.996863 0.000366 3
2455165.761141 0.996561 0.000366 3
2455165.781573 0.996790 0.000366 3
2455165.802006 0.997587 0.000366 3
2455165.822439 0.996296 0.000366 3
2455165.842872 0.997360 0.000366 3
2455165.863304 0.997341 0.000366 3
2455165.883737 0.997195 0.000366 3
2455165.904170 0.997748 0.000366 3
2455165.924602 0.997452 0.000366 3
2455165.945035 0.997191 0.000366 3
2455165.965468 0.997367 0.000366 3
2455165.985901 0.996972 0.000366 3
2455166.006333 0.997312 0.000366 3
2455166.026766 0.996952 0.000366 3
2455166.047199 0.996627 0.000366 3
2455166.067631 0.998012 0.000366 3
2455166.088064 0.996778 0.000366 3
2455166.108497 0.996834 0.000366 3
2455166.128929 0.997183 0.000366 3
2455166.149362 0.996493 0.000366 3
2455166.169795 0.997292 0.000366 3
2455166.190228 0.997580 0.000366 3
2455166.210660 0.997075 0.000366 3
2455166.231093 0.997681 0.000366 3
2455166.251526 0.997705 0.000366 3
2455166.271958 0.996754 0.000366 3
2455166.292391 0.996514 0.000366 3
2455166.312824 0.997675 0.000366 3
2455166.333257 0.997871 0.000366 3
2455166.353689 0.997929 0.000366 3
2455166.374122 0.998006 0.000366 3
2455166.414987 0.996731 0.000366 3
2455166.435420 0.997393 0.000366 3
2455166.455853 0.997398 0.000366 3
2455166.476286 0.998510 0.000366 3
2455166.496718 0.997702 0.000366 3
2455166.517151 0.998219 0.000366 3
2455166.537584 0.998089 0.000366 3
2455166.558016 0.998505 0.000366 3
2455166.578449 0.998147 0.000366 3
2455166.598882 0.997868 0.000366 3
2455166.619315 0.997533 0.000366 3
2455166.639747 0.998358 0.000366 3
2455166.660180 0.998215 0.000366 3
2455166.680613 0.997469 0.000366 3
2455166.701045 0.998075 0.000366 3
2455166.721478 0.998005 0.000366 3
2455166.741911 0.998212 0.000366 3
2455166.762344 0.997752 0.000366 3
2455166.782776 0.998078 0.000366 3
2455166.803209 0.997607 0.000366 3
2455166.823642 0.998184 0.000366 3
2455166.844075 0.998586 0.000366 3
2455166.864507 0.998162 0.000366 3
2455166.884940 0.998473 0.000366 3
2455166.905373 0.998284 0.000366 3
2455166.925805 0.998152 0.000366 3
2455166.946238 0.998356 0.000366 3
2455166.966671 0.998274 0.000366 3
2455166.987104 0.998430 0.000366 3
2455167.007536 0.998148 0.000366 3
2455167.027969 0.997199 0.000366 3
2455167.048402 0.998710 0.000366 3
2455167.068834 0.998411 0.000366 3
2455167.089267 0.997021 0.000366 3
2455167.109700 0.998660 0.000366 3
2455167.130133 0.998809 0.000366 3
2455167.150565 0.997822 0.000366 3
2455167.170998 0.998272 0.000366 3
2455167.191431 0.998103 0.000366 3
2455167.211863 0.997444 0.000366 3
2455167.232296 0.998461 0.000366 3
2455167.252729 0.998307 0.000366 3
2455167.273162 0.998345 0.000366 3
2455167.293594 0.998017 0.000366 3
2455167.314027 0.998231 0.000366 3
2455167.334460 0.999312 0.000366 3
2455167.354892 0.998031 0.000366 3
2455167.375325 0.998229 0.000366 3
2455167.395758 0.998455 0.000366 3
2455167.416191 0.998631 0.000366 3
2455167.436623 0.998690 0.000366 3
2455167.457056 0.998901 0.000366 3
2455167.477489 0.998890 0.000366 3
2455167.497921 0.998559 0.000366 3
2455167.518354 0.998425 0.000366 3
2455167.538787 0.998797 0.000366 3
2455167.559220 0.998296 0.000366 3
2455167.579652 0.998677 0.000366 3
2455167.600085 0.998388 0.000366 3
2455167.620518 0.998947 0.000366 3
2455167.640950 0.998438 0.000366 3
2455167.661383 0.997939 0.000366 3
2455167.681816 0.997678 0.000366 3
2455167.702249 0.998968 0.000366 3
2455167.722681 0.997943 0.000366 3
2455167.743114 0.998857 0.000366 3
2455167.763547 0.999139 0.000366 3
2455167.783980 0.998875 0.000366 3
2455167.804412 0.998910 0.000366 3
2455167.824845 0.998024 0.000366 3
2455167.845278 0.998644 0.000366 3
2455167.865711 0.998856 0.000366 3
2455167.886143 0.999575 0.000366 3
2455167.906576 0.998988 0.000366 3
2455167.927009 0.999009 0.000366 3
2455167.947441 0.998795 0.000366 3
2455167.967874 0.999495 0.000366 3
2455167.988307 0.998840 0.000366 3
2455168.008740 0.998566 0.000366 3
2455168.029172 0.999199 0.000366 3
2455168.049605 0.998656 0.000366 3
2455168.070038 0.998579 0.000366 3
2455168.090470 0.998800 0.000366 3
2455168.110903 0.999019 0.000366 3
2455168.131336 0.999109 0.000366 3
2455168.151769 0.998245 0.000366 3
2455168.172201 0.998811 0.000366 3
2455168.192634 0.999497 0.000366 3
2455168.213067 0.999559 0.000366 3
2455168.233500 0.999614 0.000366 3
2455168.253932 0.999068 0.000366 3
2455168.274365 0.999154 0.000366 3
2455168.294798 0.999219 0.000366 3
2455168.315230 0.999246 0.000366 3
2455168.335663 0.999017 0.000366 3
2455168.356096 0.998829 0.000366 3
2455168.376529 0.999728 0.000366 3
2455168.396961 0.999600 0.000366 3
2455168.417394 0.999361 0.000366 3
2455168.437827 0.999136 0.000366 3
2455168.458259 0.999463 0.000366 3
2455168.478692 0.998464 0.000366 3
2455168.499125 0.998422 0.000366 3
2455168.519558 0.999201 0.000366 3
2455168.539990 1.000028 0.000366 3
2455168.560423 0.999697 0.000366 3
2455168.580856 0.999488 0.000366 3
2455168.601289 0.999434 0.000366 3
2455168.621721 0.999010 0.000366 3
2455168.642154 0.999617 0.000366 3
2455168.662587 0.999184 0.000366 3
2455168.683020 1.000160 0.000366 3
2455168.703452 0.999231 0.000366 3
2455168.723885 0.998856 0.000366 3
2455168.744318 0.998875 0.000366 3
2455168.764751 0.998436 0.000366 3
2455168.785183 0.999544 0.000366 3
2455168.805616 0.999321 0.000366 3
2455168.826049 0.999262 0.000366 3
2455168.846481 0.998423 0.000366 3
2455168.866914 0.998861 0.000366 3
2455168.887347 0.998810 0.000366 3
2455168.907780 0.999363 0.000366 3
2455168.928212 0.999278 0.000366 3
2455168.948645 0.998891 0.000366 3
2455168.969078 1.000161 0.000366 3
2455168.989511 0.999439 0.000366 3
2455169.009943 0.999219 0.000366 3
2455169.030376 0.999462 0.000366 3
2455169.050809 1.000085 0.000366 3
2455169.071242 0.999389 0.000366 3
2455169.091674 0.999687 0.000366 3
2455169.112107 1.000193 0.000366 3
2455169.132540 0.999667 0.000366 3
2455169.152972 1.000748 0.000366 3
2455169.173405 1.000117 0.000366 3
2455169.193838 0.999937 0.000366 3
2455169.214271 1.000332 0.000366 3
2455169.234703 0.998898 0.000366 3
2455169.255136 0.999202 0.000366 3
2455169.275569 1.000288 0.000366 3
2455169.296002 0.999647 0.000366 3
2455169.316434 0.999736 0.000366 3
2455169.336867 0.998895 0.000366 3
2455169.357300 0.999017 0.000366 3
2455169.398165 0.999866 0.000366 3
2455169.418598 0.999693 0.000366 3
2455169.439031 1.000296 0.000366 3
2455169.459463 1.000032 0.000366 3
2455169.479896 0.999882 0.000366 3
2455169.500329 0.999271 0.000366 3
2455169.520762 0.999522 0.000366 3
2455169.541194 0.999240 0.000366 3
2455169.561627 1.000600 0.000366 3
2455169.582060 1.000153 0.000366 3
2455169.602493 0.999390 0.000366 3
2455169.622925 0.999224 0.000366 3
2455169.643358 0.999775 0.000366 3
2455169.663791 0.999859 0.000366 3
2455169.704656 0.999651 0.000366 3
2455169.725089 0.999344 0.000366 3
2455169.745522 1.000393 0.000366 3
2455169.765955 0.999871 0.000366 3
2455169.786387 0.999830 0.000366 3
2455169.806820 1.000176 0.000366 3
2455169.827253 0.999917 0.000366 3
2455169.847685 0.999625 0.000366 3
2455169.868118 0.999184 0.000366 3
2455169.888551 0.999761 0.000366 3
2455169.908984 0.999114 0.000366 3
2455169.929416 1.000394 0.000366 3
2455169.949849 0.999574 0.000366 3
2455169.970282 0.999925 0.000366 3
2455169.990715 1.000546 0.000366 3
2455170.011147 0.999852 0.000366 3
2455170.031580 0.999886 0.000366 3
2455170.052013 1.000493 0.000366 3
